,n_votes,who,unique_who,mean,std
sub-NDARPL306LC6_T1w__ax_142,3,"{'Dnkennedy', 'dnkennedy'}",2,1.0,0.0
sub-NDARPL306LC6_T1w__ax_62,4,"{'Dylan', 'ekubota'}",2,1.0,0.0
sub-NDARPL306LC6_T1w__ax_82,6,"{'Dnkennedy', 'binarybottle', 'pdonnelly', 'ekubota', 'bv42', 'arokem'}",6,0.8333333333333334,0.408248290463863
sub-NDARPL721WTD_T1w__ax_117,5,"{'Dnkennedy', 'Dylan', 'binarybottle', 'ekubota', 'anisha'}",5,0.8,0.44721359549995804
sub-NDARPL721WTD_T1w__ax_137,7,"{'Dnkennedy', 'bv42', 'dnkennedy', 'cjmarkie'}",4,0.7142857142857143,0.4879500364742666
sub-NDARPL721WTD_T1w__ax_57,5,"{'Dnkennedy', 'Dylan', 'another_anisha', 'pbellec'}",4,0.8,0.4472135954999579
sub-NDARPL721WTD_T1w__ax_77,6,"{'Dylan', 'satra', 'pbellec', '62442katieb'}",4,0.8333333333333334,0.408248290463863
sub-NDARPL721WTD_T1w__ax_97,4,"{'Dnkennedy', 'dnkennedy', 'cjmarkie', 'akeshavan'}",4,0.75,0.5
sub-NDARPM105MKA_T1w__ax_110,9,"{'Dnkennedy', '62442katieb', 'akeshavan', 'satra', 'cjmarkie'}",5,0.6666666666666666,0.5
sub-NDARPM105MKA_T1w__ax_130,5,"{'binarybottle', 'gkiar', 'another_anisha', 'jyeatman '}",4,1.0,0.0
sub-NDARPM105MKA_T1w__ax_50,4,"{'satra', 'gkiar', 'bv42', 'arokem'}",4,1.0,0.0
sub-NDARPM105MKA_T1w__ax_70,5,"{'Dnkennedy', 'gkiar', 'cjmarkie', 'another_anisha'}",4,1.0,0.0
sub-NDARPM105MKA_T1w__ax_90,3,"{'akeshavan', 'Kesh'}",2,0.3333333333333333,0.5773502691896258
sub-NDARPP337KUQ_T1w__ax_106,4,"{'Dnkennedy', 'satra', 'cjmarkie', 'pbellec'}",4,1.0,0.0
sub-NDARPP337KUQ_T1w__ax_126,6,"{'Dnkennedy', 'akeshavan', 'pdonnelly', 'ekubota', 'arokem'}",5,1.0,0.0
sub-NDARPP337KUQ_T1w__ax_146,4,"{'anisha', 'Dnkennedy', 'dnkennedy', 'cjmarkie'}",4,1.0,0.0
sub-NDARPP337KUQ_T1w__ax_66,6,"{'akeshavan', 'pdonnelly', 'tsalo', 'anisha', 'cjmarkie'}",5,1.0,0.0
sub-NDARPP337KUQ_T1w__ax_86,4,"{'Dylan', 'bv42', 'cjmarkie', 'tsalo'}",4,1.0,0.0
sub-NDARPP703NX4_T1w__ax_103,5,"{'Dylan', 'sliew', '62442katieb'}",3,0.2,0.44721359549995804
sub-NDARPP703NX4_T1w__ax_123,4,"{'Dylan', 'sliew', 'dnkennedy', '62442katieb'}",4,0.25,0.5
sub-NDARPP703NX4_T1w__ax_143,6,"{'Dylan', 'Dnkennedy', 'dnkennedy'}",3,0.16666666666666666,0.408248290463863
sub-NDARPP703NX4_T1w__ax_63,5,"{'Dylan', 'Dnkennedy', 'jyeatman ', 'ekubota', 'cjmarkie'}",5,0.2,0.447213595499958
sub-NDARPP703NX4_T1w__ax_83,6,"{'Dylan', 'ekubota', 'cjmarkie', 'ehuber'}",4,0.6666666666666666,0.5163977794943223
sub-NDARPR768KT4_T1w__ax_101,3,"{'akeshavan', 'Dylan', 'ekubota'}",3,0.6666666666666666,0.5773502691896258
sub-NDARPR768KT4_T1w__ax_121,4,"{'anisha', 'Dnkennedy', 'gkiar', 'akeshavan'}",4,1.0,0.0
sub-NDARPR768KT4_T1w__ax_141,7,"{'akeshavan', 'gkiar', 'cjmarkie', 'andronovhopf'}",4,0.7142857142857143,0.48795003647426666
sub-NDARPR768KT4_T1w__ax_61,4,"{'Dylan', 'Dnkennedy', 'gkiar', 'ekubota'}",4,1.0,0.0
sub-NDARPR768KT4_T1w__ax_81,6,"{'Dylan', 'gkiar', 'akeshavan', 'ekubota'}",4,0.6666666666666666,0.5163977794943223
sub-NDARPT910NEE_T1w__ax_103,4,"{'akeshavan', 'bv42'}",2,0.5,0.5773502691896257
sub-NDARPT910NEE_T1w__ax_123,5,"{'Dylan', 'akeshavan', 'cjmarkie', 'ekubota'}",4,0.4,0.5477225575051662
sub-NDARPT910NEE_T1w__ax_143,3,"{'gkiar', 'dnkennedy', 'pdonnelly'}",3,1.0,0.0
sub-NDARPT910NEE_T1w__ax_63,6,"{'Dylan', 'dnkennedy', 'akeshavan'}",3,0.16666666666666666,0.408248290463863
sub-NDARPT910NEE_T1w__ax_83,5,"{'Dylan', 'satra', 'gkiar', 'Dnkennedy'}",4,0.8,0.44721359549995804
sub-NDARPU897CM5_T1w__ax_109,5,"{'ekubota', 'cjmarkie', 'arokem', 'jyeatman '}",4,0.8,0.4472135954999579
sub-NDARPU897CM5_T1w__ax_129,4,"{'Dylan', 'bv42', 'cjmarkie', 'arokem'}",4,1.0,0.0
sub-NDARPU897CM5_T1w__ax_149,3,"{'gkiar', 'dnkennedy', 'pdonnelly'}",3,0.6666666666666666,0.5773502691896258
sub-NDARPU897CM5_T1w__ax_69,8,"{'Dnkennedy', 'cjmarkie', 'akeshavan', 'andronovhopf'}",4,0.875,0.3535533905932738
sub-NDARPU897CM5_T1w__ax_89,3,"{'Dylan', 'gkiar', 'tsalo'}",3,0.6666666666666666,0.5773502691896258
sub-NDARPV145KGL_T1w__ax_106,3,"{'Dnkennedy', 'pdonnelly'}",2,0.3333333333333333,0.5773502691896258
sub-NDARPV145KGL_T1w__ax_126,4,"{'Dnkennedy', 'binarybottle', 'dnkennedy', 'tsalo'}",4,0.5,0.5773502691896257
sub-NDARPV145KGL_T1w__ax_146,4,"{'Dylan', 'akeshavan', 'pdonnelly', 'ekubota'}",4,0.25,0.5
sub-NDARPV145KGL_T1w__ax_166,5,"{'Dnkennedy', 'dnkennedy', 'satra', 'anisha', 'cjmarkie'}",5,0.2,0.44721359549995804
sub-NDARPV145KGL_T1w__ax_86,7,"{'bv42', 'pdonnelly', 'ekubota', 'Danjonpeterson '}",4,0.7142857142857143,0.48795003647426666
sub-NDARPV249ZRF_T1w__ax_103,5,"{'Dylan', 'gkiar', 'cjmarkie'}",3,0.4,0.5477225575051662
sub-NDARPV249ZRF_T1w__ax_123,3,"{'Dnkennedy', 'gkiar', 'ekubota'}",3,1.0,0.0
sub-NDARPV249ZRF_T1w__ax_143,4,"{'Dylan', 'dnkennedy'}",2,1.0,0.0
sub-NDARPV249ZRF_T1w__ax_63,3,"{'Dylan', 'gkiar'}",2,1.0,0.0
sub-NDARPV249ZRF_T1w__ax_83,6,"{'Dylan', '62442katieb', 'sliew', 'Danjonpeterson ', 'anisha', 'cjmarkie'}",6,1.0,0.0
sub-NDARPW313LAJ_T1w__ax_117,6,"{'62442katieb', 'akeshavan', 'another_anisha', 'ekubota', 'cjmarkie'}",5,0.5,0.5477225575051661
sub-NDARPW313LAJ_T1w__ax_137,5,"{'anisha', 'Dylan', 'cjmarkie', 'pbellec'}",4,0.4,0.5477225575051662
sub-NDARPW313LAJ_T1w__ax_157,3,"{'gkiar', 'Kesh', 'ekubota'}",3,0.3333333333333333,0.5773502691896258
sub-NDARPW313LAJ_T1w__ax_177,4,"{'Dnkennedy', 'agt', 'gkiar', 'cjmarkie'}",4,0.0,0.0
sub-NDARPW313LAJ_T1w__ax_97,8,"{'akeshavan', 'bv42', 'cjmarkie'}",3,0.25,0.4629100498862757
sub-NDARPW482TVE_T1w__ax_113,8,"{'Dylan', 'Dnkennedy', 'satra', '62442katieb'}",4,1.0,0.0
sub-NDARPW482TVE_T1w__ax_133,5,"{'gkiar', 'satra', 'binarybottle', 'anisha', 'cjmarkie'}",5,1.0,0.0
sub-NDARPW482TVE_T1w__ax_153,4,"{'akeshavan', 'bv42', 'cjmarkie', 'ekubota'}",4,0.75,0.5
sub-NDARPW482TVE_T1w__ax_73,3,"{'akeshavan', 'Dylan'}",2,1.0,0.0
sub-NDARPW482TVE_T1w__ax_93,6,"{'Dnkennedy', 'Kesh', 'vkeshavan', 'cjmarkie'}",4,0.8333333333333334,0.408248290463863
sub-NDARPW577WJ7_T1w__ax_102,3,"{'Dylan', 'bv42'}",2,0.3333333333333333,0.5773502691896258
sub-NDARPW577WJ7_T1w__ax_122,4,"{'Dnkennedy', 'gkiar', 'cjmarkie'}",3,0.0,0.0
sub-NDARPW577WJ7_T1w__ax_142,7,"{'Dylan', 'cjmarkie', 'pdonnelly', 'andronovhopf'}",4,0.2857142857142857,0.4879500364742666
sub-NDARPW577WJ7_T1w__ax_162,5,"{'Dylan', 'Dnkennedy', 'Kesh', 'another_anisha', 'bv42'}",5,0.4,0.5477225575051662
sub-NDARPW577WJ7_T1w__ax_82,3,"{'Dnkennedy', 'cjmarkie', 'pdonnelly'}",3,0.6666666666666666,0.5773502691896258
sub-NDARPW635LN4_T1w__ax_112,4,"{'Dnkennedy', 'dnkennedy', 'Kesh', 'akeshavan'}",4,0.75,0.5
sub-NDARPW635LN4_T1w__ax_132,15,"{'Dylan', 'Dnkennedy', 'akeshavan', 'pdonnelly', 'ekubota', 'bv42', 'cjmarkie'}",7,0.6,0.50709255283711
sub-NDARPW635LN4_T1w__ax_152,4,"{'Dnkennedy', 'binarybottle', 'Dylan', '62442katieb'}",4,1.0,0.0
sub-NDARPW635LN4_T1w__ax_172,3,{'Dylan'},1,1.0,0.0
sub-NDARPW635LN4_T1w__ax_192,3,"{'akeshavan', 'gkiar', 'Dylan'}",3,0.6666666666666666,0.5773502691896258
sub-NDARPX155RF3_T1w__ax_108,6,"{'Kesh', 'gkiar', 'satra', 'pdonnelly', 'bv42', 'arokem'}",6,0.5,0.5477225575051661
sub-NDARPX155RF3_T1w__ax_128,4,"{'bv42', 'dnkennedy', 'ekubota'}",3,0.25,0.5
sub-NDARPX155RF3_T1w__ax_148,4,{'akeshavan'},1,0.75,0.5
sub-NDARPX155RF3_T1w__ax_168,6,"{'akeshavan', 'sliew', 'cjmarkie', 'ekubota'}",4,0.5,0.5477225575051661
sub-NDARPX155RF3_T1w__ax_188,4,"{'Dnkennedy', 'dnkennedy', 'ekubota'}",3,0.0,0.0
sub-NDARPX219TW0_T1w__ax_112,6,"{'Dnkennedy', 'cjmarkie', 'ekubota', 'cMadan'}",4,0.8333333333333334,0.408248290463863
sub-NDARPX219TW0_T1w__ax_132,4,"{'Dylan', 'satra', 'cjmarkie', 'pdonnelly'}",4,0.75,0.5
sub-NDARPX219TW0_T1w__ax_52,6,"{'Dylan', 'Dnkennedy', 'gkiar', 'pdonnelly', 'cjmarkie'}",5,0.8333333333333334,0.408248290463863
sub-NDARPX219TW0_T1w__ax_72,3,"{'anisha', 'Dylan'}",2,1.0,0.0
sub-NDARPX219TW0_T1w__ax_92,4,"{'Dylan', 'binarybottle', 'bv42', 'a_fake_user'}",4,0.75,0.5
sub-NDARPX244EHJ_T1w__ax_111,5,"{'Dnkennedy', 'cjmarkie', 'another_anisha', 'pdonnelly'}",4,0.4,0.5477225575051662
sub-NDARPX244EHJ_T1w__ax_131,4,"{'akeshavan', 'Dnkennedy', 'cjmarkie', 'Dylan'}",4,1.0,0.0
sub-NDARPX244EHJ_T1w__ax_51,7,"{'Dnkennedy', 'Dylan', 'dnkennedy', 'gkiar', 'cjmarkie'}",5,1.0,0.0
sub-NDARPX244EHJ_T1w__ax_71,8,"{'Dnkennedy', 'dnkennedy', 'Kesh', 'pdonnelly', 'ekubota', 'bv42'}",6,0.75,0.4629100498862757
sub-NDARPX244EHJ_T1w__ax_91,3,"{'satra', 'dnkennedy', 'Kesh'}",3,1.0,0.0
sub-NDARPZ621ZLE_T1w__ax_104,4,"{'gkiar', 'bv42', 'tsalo'}",3,0.75,0.5
sub-NDARPZ621ZLE_T1w__ax_124,7,"{'Dnkennedy', 'Dylan', 'dnkennedy', '62442katieb', 'anisha'}",5,1.0,0.0
sub-NDARPZ621ZLE_T1w__ax_144,5,"{'Dylan', 'gkiar', 'cjmarkie'}",3,0.8,0.44721359549995804
sub-NDARPZ621ZLE_T1w__ax_64,4,"{'Dnkennedy', 'ekubota', 'Dylan', 'arokem'}",4,1.0,0.0
sub-NDARPZ621ZLE_T1w__ax_84,7,"{'akeshavan', 'binarybottle', 'Dylan'}",3,1.0,0.0
sub-NDARRA537FWW_T1w__ax_119,3,"{'Dylan', 'Kesh', 'pdonnelly'}",3,1.0,0.0
sub-NDARRA537FWW_T1w__ax_139,5,"{'Dylan', 'akeshavan', 'gkiar', 'another_anisha', 'cjmarkie'}",5,0.8,0.44721359549995804
sub-NDARRA537FWW_T1w__ax_59,6,"{'Dylan', 'Dnkennedy', 'gkiar', 'cjmarkie'}",4,1.0,0.0
sub-NDARRA537FWW_T1w__ax_79,5,"{'Dnkennedy', 'Dylan', 'bv42', 'cjmarkie'}",4,1.0,0.0
sub-NDARRA537FWW_T1w__ax_99,4,"{'Dnkennedy', 'Dylan'}",2,1.0,0.0
sub-NDARRA717GYV_T1w__ax_111,6,"{'Dnkennedy', 'dnkennedy', 'akeshavan', 'gkiar', 'cjmarkie'}",5,0.5,0.5477225575051661
sub-NDARRA717GYV_T1w__ax_131,5,"{'Dylan', 'sliew', 'gkiar', 'Dnkennedy'}",4,0.2,0.447213595499958
sub-NDARRA717GYV_T1w__ax_151,5,"{'tsalo', 'dnkennedy', 'cjmarkie', 'arokem'}",4,0.4,0.5477225575051662
sub-NDARRA717GYV_T1w__ax_71,4,"{'Dylan', 'arokem', 'ekubota', 'fpereira'}",4,0.25,0.5
sub-NDARRA717GYV_T1w__ax_91,4,"{'akeshavan', 'sliew', 'gkiar', 'anisha'}",4,0.0,0.0
sub-NDARRA733VWX_T1w__ax_100,6,"{'Dnkennedy', 'Dylan', 'dnkennedy', 'ekubota', 'bv42', 'cjmarkie'}",6,0.6666666666666666,0.5163977794943223
sub-NDARRA733VWX_T1w__ax_120,5,"{'akeshavan', 'Dnkennedy', 'cjmarkie', 'another_anisha'}",4,1.0,0.0
sub-NDARRA733VWX_T1w__ax_140,3,"{'Dnkennedy', 'binarybottle', 'pdonnelly'}",3,1.0,0.0
sub-NDARRA733VWX_T1w__ax_160,4,"{'Dylan', 'Dnkennedy', 'cjmarkie', 'akeshavan'}",4,1.0,0.0
sub-NDARRA733VWX_T1w__ax_80,9,"{'akeshavan', 'satra', 'pdonnelly', 'ekubota', 'cjmarkie'}",5,0.8888888888888888,0.33333333333333337
sub-NDARRA767WB7_T1w__ax_107,5,"{'Kesh', 'akeshavan', 'pdonnelly', 'ekubota', 'bv42'}",5,1.0,0.0
sub-NDARRA767WB7_T1w__ax_127,3,"{'cjmarkie', 'andronovhopf', 'jyeatman '}",3,1.0,0.0
sub-NDARRA767WB7_T1w__ax_147,6,"{'Dnkennedy', 'dnkennedy', 'gkiar', 'pbellec', 'satra'}",5,1.0,0.0
sub-NDARRA767WB7_T1w__ax_67,4,"{'akeshavan', 'binarybottle', 'cjmarkie'}",3,0.75,0.5
sub-NDARRA767WB7_T1w__ax_87,6,"{'Dnkennedy', 'Dylan', 'anisha', 'pbellec'}",4,1.0,0.0
sub-NDARRB942UWU_T1w__ax_118,4,"{'Dylan', 'Dnkennedy'}",2,1.0,0.0
sub-NDARRB942UWU_T1w__ax_138,6,"{'Dnkennedy', 'dnkennedy', 'pdonnelly', 'ekubota', 'cjmarkie'}",5,1.0,0.0
sub-NDARRB942UWU_T1w__ax_58,4,"{'Dnkennedy', 'pdonnelly', 'jyeatman ', '62442katieb'}",4,1.0,0.0
sub-NDARRB942UWU_T1w__ax_78,3,"{'cjmarkie', 'pdonnelly'}",2,0.6666666666666666,0.5773502691896258
sub-NDARRB942UWU_T1w__ax_98,3,"{'akeshavan', 'Kesh', 'ekubota'}",3,1.0,0.0
sub-NDARRC190NKB_T1w__ax_105,4,"{'anisha', 'Dnkennedy', 'Kesh', 'pbellec'}",4,0.5,0.5773502691896257
sub-NDARRC190NKB_T1w__ax_125,4,"{'Dylan', 'gkiar', 'cjmarkie', 'tsalo'}",4,0.5,0.5773502691896257
sub-NDARRC190NKB_T1w__ax_145,4,"{'dnkennedy', 'another_anisha', 'ekubota'}",3,0.75,0.5
sub-NDARRC190NKB_T1w__ax_165,4,"{'Dnkennedy', 'cjmarkie', 'Kesh', 'another_anisha'}",4,0.5,0.5773502691896257
sub-NDARRC190NKB_T1w__ax_85,5,"{'Dnkennedy', 'pdonnelly', 'tsalo', 'bv42', 'cjmarkie'}",5,0.4,0.5477225575051662
sub-NDARRD326KB9_T1w__ax_103,5,"{'anisha', 'binarybottle', 'Dylan', 'cjmarkie'}",4,0.6,0.5477225575051662
sub-NDARRD326KB9_T1w__ax_123,4,"{'Dnkennedy', 'ekubota'}",2,1.0,0.0
sub-NDARRD326KB9_T1w__ax_143,3,"{'Dylan', 'satra', 'gkiar'}",3,0.6666666666666666,0.5773502691896258
sub-NDARRD326KB9_T1w__ax_63,5,"{'Dylan', 'Dnkennedy', 'satra', 'cjmarkie'}",4,0.4,0.5477225575051662
sub-NDARRD326KB9_T1w__ax_83,5,"{'cjmarkie', 'andronovhopf', 'jlnrd', 'pbellec'}",4,0.4,0.5477225575051662
sub-NDARRD720XZK_T1w__ax_114,6,"{'Dnkennedy', 'Dylan', 'akeshavan', 'pdonnelly', 'cjmarkie'}",5,0.6666666666666666,0.5163977794943223
sub-NDARRD720XZK_T1w__ax_134,5,"{'Dnkennedy', 'sliew', 'gkiar', 'akeshavan'}",4,1.0,0.0
sub-NDARRD720XZK_T1w__ax_154,4,"{'Dnkennedy', 'bv42', 'cjmarkie', 'andronovhopf'}",4,0.25,0.5
sub-NDARRD720XZK_T1w__ax_74,4,"{'Dylan', 'bv42', 'cjmarkie'}",3,0.75,0.5
sub-NDARRD720XZK_T1w__ax_94,3,"{'Dylan', 'Dnkennedy', 'gkiar'}",3,1.0,0.0
sub-NDARRE333EKT_T1w__ax_117,4,"{'Dnkennedy', 'akeshavan', 'tsalo', 'ehuber'}",4,1.0,0.0
sub-NDARRE333EKT_T1w__ax_137,4,"{'Dylan', 'satra', 'gkiar'}",3,0.5,0.5773502691896257
sub-NDARRE333EKT_T1w__ax_57,9,"{'tsalo', 'andronovhopf', 'pdonnelly'}",3,0.8888888888888888,0.33333333333333337
sub-NDARRE333EKT_T1w__ax_77,4,"{'tsalo', 'binarybottle', 'satra', 'Kesh'}",4,1.0,0.0
sub-NDARRE333EKT_T1w__ax_97,4,"{'Dnkennedy', 'bv42', 'armin'}",3,1.0,0.0
sub-NDARRF897HB5_T1w__ax_104,3,"{'Dylan', 'bv42', 'ekubota'}",3,0.6666666666666666,0.5773502691896258
sub-NDARRF897HB5_T1w__ax_124,5,"{'Dnkennedy', 'gkiar', 'another_anisha', 'satra', 'arokem'}",5,0.8,0.44721359549995804
sub-NDARRF897HB5_T1w__ax_144,6,"{'Dylan', 'Dnkennedy', 'dnkennedy', 'gkiar', 'another_anisha'}",5,1.0,0.0
sub-NDARRF897HB5_T1w__ax_164,5,"{'akeshavan', 'cjmarkie'}",2,0.8,0.4472135954999579
sub-NDARRF897HB5_T1w__ax_84,3,"{'Dnkennedy', 'cjmarkie'}",2,1.0,0.0
sub-NDARRG199RU4_T1w__ax_119,4,"{'Dnkennedy', 'cjmarkie', 'Kesh', 'ekubota'}",4,1.0,0.0
sub-NDARRG199RU4_T1w__ax_139,5,"{'Dylan', 'binarybottle', 'Dnkennedy', 'cjmarkie'}",4,0.8,0.4472135954999579
sub-NDARRG199RU4_T1w__ax_59,4,"{'akeshavan', 'cjmarkie', 'pdonnelly'}",3,0.75,0.5
sub-NDARRG199RU4_T1w__ax_79,4,"{'Dylan', 'Dnkennedy'}",2,1.0,0.0
sub-NDARRG199RU4_T1w__ax_99,5,"{'Dylan', 'Dnkennedy', 'gkiar', 'dnkennedy'}",4,1.0,0.0
sub-NDARRH725XYA_T1w__ax_110,4,"{'Dnkennedy', 'gkiar', 'cjmarkie', 'tsalo'}",4,1.0,0.0
sub-NDARRH725XYA_T1w__ax_130,4,"{'Dylan', 'tsalo'}",2,1.0,0.0
sub-NDARRH725XYA_T1w__ax_150,6,"{'Dylan', 'dnkennedy', 'cjmarkie'}",3,0.8333333333333334,0.408248290463863
sub-NDARRH725XYA_T1w__ax_70,5,"{'Dylan', 'dnkennedy', 'akeshavan', 'tsalo', 'fpereira'}",5,1.0,0.0
sub-NDARRH725XYA_T1w__ax_90,5,"{'dnkennedy', 'pdonnelly', 'ekubota'}",3,1.0,0.0
sub-NDARRJ763GUF_T1w__ax_101,5,"{'Dnkennedy', 'ekubota', 'Kesh', 'andronovhopf'}",4,0.8,0.4472135954999579
sub-NDARRJ763GUF_T1w__ax_121,7,"{'Dylan', 'akeshavan', 'cjmarkie', 'sliew', 'ekubota', 'bv42', 'cMadan'}",7,1.0,0.0
sub-NDARRJ763GUF_T1w__ax_141,7,"{'Dnkennedy', 'Dylan', 'cjmarkie', 'ekubota'}",4,1.0,0.0
sub-NDARRJ763GUF_T1w__ax_61,3,"{'Dylan', 'dnkennedy', 'jyeatman '}",3,1.0,0.0
sub-NDARRJ763GUF_T1w__ax_81,3,"{'Dnkennedy', 'tsalo', 'andronovhopf'}",3,1.0,0.0
sub-NDARRJ989YPA_T1w__ax_111,4,"{'Dnkennedy', 'gkiar', 'bv42', 'cjmarkie'}",4,1.0,0.0
sub-NDARRJ989YPA_T1w__ax_131,4,"{'akeshavan', 'cjmarkie', 'ekubota'}",3,0.5,0.5773502691896257
sub-NDARRJ989YPA_T1w__ax_51,5,"{'akeshavan', 'gkiar', 'pdonnelly', 'jyeatman '}",4,1.0,0.0
sub-NDARRJ989YPA_T1w__ax_71,4,"{'akeshavan', 'Dnkennedy', 'pdonnelly', 'arokem'}",4,0.75,0.5
sub-NDARRJ989YPA_T1w__ax_91,3,"{'ekubota', 'jyeatman ', '62442katieb'}",3,1.0,0.0
sub-NDARRK213WCF_T1w__ax_112,5,"{'anisha', 'satra', 'cjmarkie'}",3,0.6,0.5477225575051662
sub-NDARRK213WCF_T1w__ax_132,4,"{'akeshavan', 'bv42', 'tsalo', 'jyeatman '}",4,0.5,0.5773502691896257
sub-NDARRK213WCF_T1w__ax_52,4,"{'Dylan', 'armin', 'cjmarkie', 'tsalo'}",4,0.25,0.5
sub-NDARRK213WCF_T1w__ax_72,4,"{'gkiar', 'cjmarkie', 'tsalo', 'andronovhopf'}",4,0.5,0.5773502691896257
sub-NDARRK213WCF_T1w__ax_92,4,"{'Dnkennedy', 'pdonnelly', 'tsalo'}",3,0.25,0.5
sub-NDARRK457MBX_T1w__ax_118,5,"{'bv42', 'Kesh', 'andronovhopf', '62442katieb'}",4,1.0,0.0
sub-NDARRK457MBX_T1w__ax_138,4,"{'Dnkennedy', 'bv42', 'cjmarkie', 'ekubota'}",4,0.75,0.5
sub-NDARRK457MBX_T1w__ax_58,4,"{'akeshavan', 'vkeshavan', 'pdonnelly', 'andronovhopf'}",4,0.75,0.5
sub-NDARRK457MBX_T1w__ax_78,7,"{'Dnkennedy', 'Dylan', 'dnkennedy', 'gkiar', 'anisha'}",5,1.0,0.0
sub-NDARRK457MBX_T1w__ax_98,6,"{'akeshavan', 'pdonnelly', 'ekubota'}",3,1.0,0.0
sub-NDARRK882CLT_T1w__ax_119,5,"{'akeshavan', 'Dnkennedy', 'Dylan'}",3,1.0,0.0
sub-NDARRK882CLT_T1w__ax_139,3,"{'Dylan', 'dnkennedy', 'ekubota'}",3,1.0,0.0
sub-NDARRK882CLT_T1w__ax_59,3,"{'Dnkennedy', 'satra', 'bv42'}",3,0.6666666666666666,0.5773502691896258
sub-NDARRK882CLT_T1w__ax_79,7,"{'binarybottle', 'cjmarkie', 'pdonnelly', 'ekubota'}",4,1.0,0.0
sub-NDARRK882CLT_T1w__ax_99,4,"{'akeshavan', 'pdonnelly', 'ekubota'}",3,1.0,0.0
sub-NDARRL218DJ5_T1w__ax_119,5,"{'arokem', 'bv42', 'Kesh', 'ekubota'}",4,0.8,0.4472135954999579
sub-NDARRL218DJ5_T1w__ax_139,4,"{'akeshavan', 'Dnkennedy', 'gkiar', 'pdonnelly'}",4,1.0,0.0
sub-NDARRL218DJ5_T1w__ax_59,3,"{'Dylan', 'sliew', 'pdonnelly'}",3,0.6666666666666666,0.5773502691896258
sub-NDARRL218DJ5_T1w__ax_79,4,"{'Dylan', 'gkiar', 'cjmarkie', 'ekubota'}",4,1.0,0.0
sub-NDARRL218DJ5_T1w__ax_99,8,"{'akeshavan', 'Dylan', 'pdonnelly', 'ekubota'}",4,1.0,0.0
sub-NDARRL660CME_T1w__ax_109,3,"{'satra', 'bv42', 'ekubota'}",3,0.6666666666666666,0.5773502691896258
sub-NDARRL660CME_T1w__ax_129,3,"{'anisha', 'Dylan'}",2,0.0,0.0
sub-NDARRL660CME_T1w__ax_149,5,"{'Dylan', 'ehuber', 'pbellec', 'ekubota', 'cjmarkie'}",5,1.0,0.0
sub-NDARRL660CME_T1w__ax_69,2,{'Dylan'},1,0.0,0.0
sub-NDARRL660CME_T1w__ax_89,4,"{'akeshavan', 'ekubota', 'cjmarkie', 'arokem'}",4,0.25,0.5
sub-NDARRL685WB7_T1w__ax_113,5,"{'Dylan', 'Dnkennedy', 'pdonnelly', 'cjmarkie', 'andronovhopf'}",5,0.2,0.44721359549995804
sub-NDARRL685WB7_T1w__ax_133,4,"{'Dnkennedy', 'gkiar', 'pdonnelly'}",3,0.5,0.5773502691896257
sub-NDARRL685WB7_T1w__ax_153,9,"{'Dnkennedy', 'Dylan', 'dnkennedy', 'binarybottle', 'anisha', 'cjmarkie', 'arokem'}",7,0.4444444444444444,0.5270462766947299
sub-NDARRL685WB7_T1w__ax_173,4,"{'Dnkennedy', 'cjmarkie', 'andronovhopf'}",3,0.75,0.5
sub-NDARRL685WB7_T1w__ax_193,4,"{'Dylan', 'Dnkennedy', 'another_anisha', 'pdonnelly'}",4,0.5,0.5773502691896257
sub-NDARRN619WHY_T1w__ax_114,5,"{'cjmarkie', 'pdonnelly', 'ekubota'}",3,0.4,0.5477225575051662
sub-NDARRN619WHY_T1w__ax_134,4,"{'ekubota', 'gkiar', 'arokem'}",3,0.5,0.5773502691896257
sub-NDARRN619WHY_T1w__ax_54,4,"{'Kesh', 'arokem', 'jyeatman '}",3,1.0,0.0
sub-NDARRN619WHY_T1w__ax_74,3,"{'binarybottle', 'gkiar', 'cjmarkie'}",3,1.0,0.0
sub-NDARRN619WHY_T1w__ax_94,4,"{'Dylan', 'another_anisha', 'ekubota', 'pdonnelly'}",4,1.0,0.0
sub-NDARRP163YRC_T1w__ax_118,4,"{'akeshavan', 'cjmarkie', 'pdonnelly', 'ekubota'}",4,1.0,0.0
sub-NDARRP163YRC_T1w__ax_138,4,"{'Dylan', 'Dnkennedy'}",2,1.0,0.0
sub-NDARRP163YRC_T1w__ax_58,8,"{'Dnkennedy', 'akeshavan', 'pdonnelly', 'ekubota', 'andronovhopf'}",5,0.75,0.4629100498862757
sub-NDARRP163YRC_T1w__ax_78,3,"{'Dylan', 'Dnkennedy', 'ekubota'}",3,1.0,0.0
sub-NDARRP163YRC_T1w__ax_98,7,"{'Dylan', 'dnkennedy', 'pdonnelly', 'arokem'}",4,1.0,0.0
sub-NDARRP592GHK_T1w__ax_113,6,"{'Dnkennedy', 'Dylan', 'pdonnelly', 'ekubota', 'arokem'}",5,1.0,0.0
sub-NDARRP592GHK_T1w__ax_133,6,"{'akeshavan', 'Dnkennedy', 'gkiar', 'cjmarkie'}",4,0.8333333333333334,0.408248290463863
sub-NDARRP592GHK_T1w__ax_53,3,"{'Dnkennedy', 'dnkennedy', 'cjmarkie'}",3,1.0,0.0
sub-NDARRP592GHK_T1w__ax_73,4,"{'Dylan', 'Dnkennedy', 'ekubota'}",3,1.0,0.0
